,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus
1255,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1256,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,47,0,1,8,2007,31,1
1257,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,6,0,1,8,2007,31,1
1258,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1259,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,3,0,1,8,2007,31,1
1260,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1261,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1262,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1263,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1264,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1265,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1266,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1267,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1268,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1269,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1270,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1271,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1272,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,1,0,1,8,2007,31,1
1273,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,26,0,1,8,2007,31,1
1274,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,1,8,2007,31,1
1275,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX SALINARIUS,T138,41.726465,-87.585413,1,0,1,8,2007,31,0
1276,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,T138,41.726465,-87.585413,9,0,1,8,2007,31,0
1277,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,2,0,1,8,2007,31,1
1278,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS,T107,41.729669,-87.582699,1,0,1,8,2007,31,1
1279,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,50,0,1,8,2007,31,1
1280,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,19,0,1,8,2007,31,1
1281,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,T128,41.704572,-87.565666,12,0,1,8,2007,31,1
1282,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,T128,41.704572,-87.565666,36,0,1,8,2007,31,1
1283,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,T128,41.704572,-87.565666,1,0,1,8,2007,31,0
1284,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T072,41.74785,-87.702716,2,0,1,8,2007,31,1
1285,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T072,41.74785,-87.702716,3,0,1,8,2007,31,1
1286,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,T072,41.74785,-87.702716,1,0,1,8,2007,31,1
1287,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,T072,41.74785,-87.702716,1,0,1,8,2007,31,1
1288,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T078,41.775051,-87.655356,5,0,1,8,2007,31,1
1289,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T078,41.775051,-87.655356,1,0,1,8,2007,31,1
1290,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T078,41.775051,-87.655356,2,0,1,8,2007,31,1
1291,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,T097,41.644612,-87.604498,7,0,1,8,2007,31,1
1292,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,T097,41.644612,-87.604498,4,0,1,8,2007,31,1
1293,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,2,0,1,8,2007,31,1
1294,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,2,0,1,8,2007,31,1
1295,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,T099,41.733643,-87.55551,1,0,1,8,2007,31,1
1296,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T099,41.733643,-87.55551,1,0,1,8,2007,31,1
1297,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,4,0,1,8,2007,31,1
1298,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,5,0,1,8,2007,31,1
1299,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX RESTUANS,T100,41.717753,-87.531657,3,0,1,8,2007,31,1
1300,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,T100,41.717753,-87.531657,1,0,1,8,2007,31,1
1301,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,11,0,1,8,2007,31,1
1302,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,2,0,1,8,2007,31,1
1303,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,T102,41.750498,-87.605294,1,0,1,8,2007,31,1
1304,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,T102,41.750498,-87.605294,2,0,1,8,2007,31,1
1305,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,T102,41.750498,-87.605294,2,0,1,8,2007,31,1
1306,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,17,0,1,8,2007,31,1
1307,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,36,0,1,8,2007,31,1
1308,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,42,0,1,8,2007,31,1
1309,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,50,1,1,8,2007,31,1
1310,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,50,0,1,8,2007,31,1
1311,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,50,0,1,8,2007,31,1
1312,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,50,1,1,8,2007,31,1
1313,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,50,1,1,8,2007,31,1
1314,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,33,0,1,8,2007,31,1
1315,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX RESTUANS,T103,41.702724,-87.536497,32,0,1,8,2007,31,1
1316,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX RESTUANS,T103,41.702724,-87.536497,11,0,1,8,2007,31,1
1317,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,T103,41.702724,-87.536497,43,0,1,8,2007,31,1
1318,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,T103,41.702724,-87.536497,45,0,1,8,2007,31,1
1319,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"South Avenue L, Chicago, IL 60617, USA",CULEX TERRITANS,T103,41.702724,-87.536497,1,0,1,8,2007,31,0
1320,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,4,0,1,8,2007,31,1
1321,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,2,0,1,8,2007,31,1
1322,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,T156,41.772846,-87.740029,1,0,1,8,2007,31,1
1323,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,T156,41.772846,-87.740029,1,0,1,8,2007,31,1
1324,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,T156,41.772846,-87.740029,1,0,1,8,2007,31,0
1325,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,1,0,1,8,2007,31,1
1326,2,2007-08-01,91,69,80,63,70,0445,1911, ,0.0,29.34,29.98,2.1,13,3.7,2007,8,1,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS,T157,41.825902,-87.667827,1,0,1,8,2007,31,1
1327,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,27,0,2,8,2007,31,1
1328,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,8,0,2,8,2007,31,1
1329,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,T086,41.688324,-87.676709,8,0,2,8,2007,31,1
1330,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,10,0,2,8,2007,31,1
1331,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX RESTUANS,T091,41.862292,-87.64886,2,0,2,8,2007,31,1
1332,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,9,1,2,8,2007,31,1
1333,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,11,0,2,8,2007,31,1
1334,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,T096,41.731922,-87.677512,18,0,2,8,2007,31,1
1335,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,T096,41.731922,-87.677512,5,0,2,8,2007,31,1
1336,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,T096,41.731922,-87.677512,3,0,2,8,2007,31,1
1337,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,T096,41.731922,-87.677512,3,0,2,8,2007,31,0
1338,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,4,0,2,8,2007,31,1
1339,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,10,0,2,8,2007,31,1
1340,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,T090,41.868077,-87.666901,3,0,2,8,2007,31,1
1341,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,T092,41.869216,-87.627561,6,0,2,8,2007,31,1
1342,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,T092,41.869216,-87.627561,3,0,2,8,2007,31,1
1343,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,3,0,2,8,2007,31,1
1344,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,8,0,2,8,2007,31,1
1345,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.724608,14,0,2,8,2007,31,1
1346,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.724608,1,0,2,8,2007,31,1
1347,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,T135,41.662014,-87.724608,2,0,2,8,2007,31,1
1348,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,T135,41.662014,-87.724608,9,0,2,8,2007,31,1
1349,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,1,0,2,8,2007,31,1
1350,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,50,0,2,8,2007,31,1
1351,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,50,0,2,8,2007,31,1
1352,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,49,0,2,8,2007,31,1
1353,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,50,0,2,8,2007,31,1
1354,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,20,0,2,8,2007,31,1
1355,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,T158,41.682587,-87.707973,21,0,2,8,2007,31,1
1356,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,T158,41.682587,-87.707973,7,0,2,8,2007,31,1
1357,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,2,0,2,8,2007,31,1
1358,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,9,0,2,8,2007,31,1
1359,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,T085,41.721474,-87.648064,1,0,2,8,2007,31,1
1360,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,T088,41.869107,-87.696293,3,0,2,8,2007,31,1
1361,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,T088,41.869107,-87.696293,2,0,2,8,2007,31,1
1362,2,2007-08-02,91,73,82,66,72,0446,1910, ,0.0,29.31,29.95,6.5,23,7.2,2007,8,2,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,T088,41.869107,-87.696293,1,0,2,8,2007,31,1
