,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus,tavg_celsius,wetbulb_celsius,relative_humidity,7day_tavg_c,14day_tavg_c,21day_tavg_c,7day_Precip,14day_Precip,21day_Precip,7day_rel_humidity,14day_rel_humidity,21day_rel_humidity,daylight_time,night_time,Precip_binary
1649,1649,2,2007-08-07,92,73,83,73,76,451,1904,VCTS,0.06,29.11,29.74,6.3,24,8.8,2007,8,7,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,T102,41.750498,-87.605294,1,0,7,8,2007,32,1,28.333333333333332,24.444444444444443,70.72897904378094,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1453,947,1
1650,1650,2,2007-08-07,92,73,83,73,76,451,1904,VCTS,0.06,29.11,29.74,6.3,24,8.8,2007,8,7,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,T102,41.750498,-87.605294,35,0,7,8,2007,32,1,28.333333333333332,24.444444444444443,70.72897904378094,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1453,947,1
1651,1651,2,2007-08-07,92,73,83,73,76,451,1904,VCTS,0.06,29.11,29.74,6.3,24,8.8,2007,8,7,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,1,0,7,8,2007,32,1,28.333333333333332,24.444444444444443,70.72897904378094,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1453,947,1
1652,1652,2,2007-08-07,92,73,83,73,76,451,1904,VCTS,0.06,29.11,29.74,6.3,24,8.8,2007,8,7,"West 37th Place, Chicago, IL, USA",CULEX RESTUANS,T157,41.825902,-87.667827,1,0,7,8,2007,32,1,28.333333333333332,24.444444444444443,70.72897904378094,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1453,947,1
1653,1653,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,30,1,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1654,1654,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1655,1655,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1656,1656,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1657,1657,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,40,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1658,1658,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1659,1659,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,45,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,28.333333333333332,28.333333333333332,28.333333333333332,0.06,0.06,0.06,70.72897904378094,70.72897904378094,70.72897904378094,1451,949,1
1660,1660,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1661,1661,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1662,1662,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1663,1663,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1664,1664,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1665,1665,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1666,1666,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,28.333333333333332,28.333333333333332,0.09,0.06,0.06,70.19181953995096,70.72897904378094,70.72897904378094,1451,949,1
1667,1667,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1668,1668,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1669,1669,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1670,1670,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1671,1671,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,30,1,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1672,1672,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1673,1673,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,28.333333333333332,0.09,0.09,0.06,70.19181953995096,70.19181953995096,70.72897904378094,1451,949,1
1674,1674,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1675,1675,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1676,1676,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1677,1677,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1678,1678,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,49,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1679,1679,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1680,1680,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1681,1681,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,44,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1682,1682,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1683,1683,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1684,1684,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1685,1685,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,37,1,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1686,1686,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1687,1687,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1688,1688,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,2,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1689,1689,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,32,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1690,1690,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1691,1691,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1692,1692,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1693,1693,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1694,1694,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1695,1695,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1696,1696,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1697,1697,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,8,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1698,1698,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1699,1699,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,1,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1700,1700,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1701,1701,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1702,1702,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1703,1703,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1704,1704,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1705,1705,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1706,1706,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1707,1707,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
1708,1708,2,2007-08-08,87,74,81,72,74,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,50,0,8,8,2007,32,1,27.22222222222222,23.333333333333332,70.19181953995096,27.22222222222222,27.22222222222222,27.22222222222222,0.09,0.09,0.09,70.19181953995096,70.19181953995096,70.19181953995096,1451,949,1
